feature,modality,gene_symbol,selection_reason,training_variance
mut::damaging::MED12 (9968),mutations,MED12,variance,0.06827092915773392
mut::damaging::JAKMIP3 (282973),mutations,JAKMIP3,variance,0.06824100017547607
mut::damaging::LRRIQ1 (84125),mutations,LRRIQ1,variance,0.06761246174573898
mut::damaging::NALCN (259232),mutations,NALCN,variance,0.06761246174573898
mut::damaging::MGA (23269),mutations,MGA,variance,0.06761246174573898
mut::damaging::USP6 (9098),mutations,USP6,variance,0.06761246174573898
mut::damaging::BRD3 (8019),mutations,BRD3,variance,0.06761246174573898
mut::damaging::CACNA1E (777),mutations,CACNA1E,variance,0.06683427840471268
mut::damaging::FAT3 (120114),mutations,FAT3,variance,0.06683427840471268
mut::damaging::TNRC18 (84629),mutations,TNRC18,variance,0.06683427840471268
mut::damaging::ZNF469 (84627),mutations,ZNF469,variance,0.0659363716840744
mut::damaging::NBEA (26960),mutations,NBEA,variance,0.06491874158382416
mut::damaging::B2M (567),mutations,B2M,variance,0.06467929482460022
mut::damaging::KEAP1 (9817),mutations,KEAP1,variance,0.06467929482460022
mut::damaging::VHL (7428),mutations,VHL,variance,0.06467929482460022
mut::damaging::CCND1 (595),mutations,CCND1,biology,0.0
mut::damaging::CCND2 (894),mutations,CCND2,biology,0.0
mut::damaging::CDK4 (1019),mutations,CDK4,biology,0.007692077662795782
mut::damaging::E2F1 (1869),mutations,E2F1,biology,0.007692077662795782
mut::damaging::CCND3 (896),mutations,CCND3,biology,0.0038610037881881
mut::damaging::CDK6 (1021),mutations,CDK6,biology,0.0
mut::damaging::CDKN2B (1030),mutations,CDKN2B,biology,0.0038610037881881
mut::hotspot::CCND1 (595),mutations,CCND1,biology,0.007692077662795782
mut::hotspot::CDK4 (1019),mutations,CDK4,biology,0.0154440151527524
mut::hotspot::RB1 (5925),mutations,RB1,biology,0.06051899120211601
mut::hotspot::CCND3 (896),mutations,CCND3,biology,0.0
cn::MYC (4609),copy_number,MYC,variance,0.6069824695587158
cn::MIEN1 (84299),copy_number,MIEN1,variance,0.5388083457946777
cn::ERBB2 (2064),copy_number,ERBB2,variance,0.5363287925720215
cn::PGAP3 (93210),copy_number,PGAP3,variance,0.5224086046218872
cn::GRB7 (2886),copy_number,GRB7,variance,0.5191348791122437
cn::TCAP (8557),copy_number,TCAP,variance,0.42622867226600647
cn::PNMT (5409),copy_number,PNMT,variance,0.39348235726356506
cn::MYCN (4613),copy_number,MYCN,variance,0.36750659346580505
cn::CCND1 (595),copy_number,CCND1,variance+biology,0.3234567940235138
cn::FGF19 (9965),copy_number,FGF19,variance,0.29484257102012634
cn::LTO1 (220064),copy_number,LTO1,variance,0.2896097004413605
cn::STARD3 (10948),copy_number,STARD3,variance,0.28714898228645325
cn::IKZF3 (22806),copy_number,IKZF3,variance,0.27591821551322937
cn::FGF4 (2249),copy_number,FGF4,variance,0.2756836414337158
cn::PPP1R1B (84152),copy_number,PPP1R1B,variance,0.26525551080703735
cn::KRAS (3845),copy_number,KRAS,variance,0.26112815737724304
cn::ETFRF1 (144363),copy_number,ETFRF1,variance,0.2531695067882538
cn::CCL3L3 (414062),copy_number,CCL3L3,variance,0.24466601014137268
cn::NEUROD2 (4761),copy_number,NEUROD2,variance,0.242496058344841
cn::MYEOV (26579),copy_number,MYEOV,variance,0.23274752497673035
cn::FGF3 (2248),copy_number,FGF3,variance,0.22658395767211914
cn::ZPBP2 (124626),copy_number,ZPBP2,variance,0.22413255274295807
cn::IRAG2 (4033),copy_number,IRAG2,variance,0.22321219742298126
cn::TSPAN31 (6302),copy_number,TSPAN31,variance,0.22058026492595673
cn::FADD (8772),copy_number,FADD,variance,0.21951258182525635
cn::AGAP2 (116986),copy_number,AGAP2,variance,0.21679317951202393
cn::POU5F1B (5462),copy_number,POU5F1B,variance,0.2121398150920868
cn::SEC61G (23480),copy_number,SEC61G,variance,0.21073976159095764
cn::KRTAP9-6 (100507608),copy_number,KRTAP9-6,variance,0.21038714051246643
cn::ENSG00000260861,copy_number,ENSG00000260861,variance,0.21017980575561523
cn::CDK4 (1019),copy_number,CDK4,variance+biology,0.2100086659193039
cn::SMIM38 (107984345),copy_number,SMIM38,variance,0.208292156457901
cn::ANO1 (55107),copy_number,ANO1,variance,0.20637112855911255
cn::ACOT1 (641371),copy_number,ACOT1,variance,0.20358358323574066
cn::ENSG00000264545,copy_number,ENSG00000264545,variance,0.20187214016914368
cn::DTX3 (196403),copy_number,DTX3,variance,0.20148062705993652
cn::ARHGEF25 (115557),copy_number,ARHGEF25,variance,0.201267808675766
cn::SIRPB1 (10326),copy_number,SIRPB1,variance,0.201005220413208
cn::EGFR (1956),copy_number,EGFR,variance,0.19974777102470398
cn::ENSG00000287908,copy_number,ENSG00000287908,variance,0.1992369443178177
cn::CDKN2A (1029),copy_number,CDKN2A,variance+biology,0.1983061134815216
cn::B4GALNT1 (2583),copy_number,B4GALNT1,variance,0.19696855545043945
cn::LCE3B (353143),copy_number,LCE3B,variance,0.19079668819904327
cn::PIP4K2C (79837),copy_number,PIP4K2C,variance,0.1907946914434433
cn::LCE3C (353144),copy_number,LCE3C,variance,0.19010552763938904
cn::GSTM1 (2944),copy_number,GSTM1,variance,0.18841594457626343
cn::CDKN2B (1030),copy_number,CDKN2B,variance+biology,0.18764817714691162
cn::MTAP (4507),copy_number,MTAP,variance,0.18649891018867493
cn::BCAT1 (586),copy_number,BCAT1,variance,0.18623164296150208
cn::DNAI7 (55259),copy_number,DNAI7,variance,0.18286345899105072
cn::MARCHF9 (92979),copy_number,MARCHF9,variance,0.17923277616500854
cn::OS9 (10956),copy_number,OS9,variance,0.1792021095752716
cn::CYP27B1 (1594),copy_number,CYP27B1,variance,0.176030233502388
cn::CYRIA (81553),copy_number,CYRIA,variance,0.1758885383605957
cn::UGT2B17 (7367),copy_number,UGT2B17,variance,0.17471230030059814
cn::VSTM2A (222008),copy_number,VSTM2A,variance,0.17273636162281036
cn::METTL1 (4234),copy_number,METTL1,variance,0.17187568545341492
cn::EEF1AKMT3 (25895),copy_number,EEF1AKMT3,variance,0.17149384319782257
cn::OR4P4 (81300),copy_number,OR4P4,variance,0.17121747136116028
cn::OR4S2 (219431),copy_number,OR4S2,variance,0.1707615852355957
cn::MRGPRF (116535),copy_number,MRGPRF,variance,0.1700887829065323
cn::OR4C11 (219429),copy_number,OR4C11,variance,0.16755984723567963
cn::CD44 (960),copy_number,CD44,variance,0.16591228544712067
cn::SIGLEC5 (8778),copy_number,SIGLEC5,variance,0.16494017839431763
cn::ENSG00000268500,copy_number,ENSG00000268500,variance,0.16368363797664642
cn::PPFIA1 (8500),copy_number,PPFIA1,variance,0.15942808985710144
cn::OR4C6 (219432),copy_number,OR4C6,variance,0.15892666578292847
cn::CTTN (2017),copy_number,CTTN,variance,0.15736675262451172
cn::LCE1D (353134),copy_number,LCE1D,variance,0.1571425497531891
cn::MYCL (4610),copy_number,MYCL,variance,0.15414945781230927
cn::ENSG00000287725,copy_number,ENSG00000287725,variance,0.1539071798324585
cn::DMRTA1 (63951),copy_number,DMRTA1,variance,0.15163396298885345
cn::BTNL3 (10917),copy_number,BTNL3,variance,0.15117941796779633
cn::SLC1A2 (6506),copy_number,SLC1A2,variance,0.1479688435792923
cn::LMNTD1 (160492),copy_number,LMNTD1,variance,0.14791370928287506
cn::LRATD2 (157638),copy_number,LRATD2,variance,0.1454685926437378
cn::SIGLEC14 (100049587),copy_number,SIGLEC14,variance,0.14507102966308594
cn::ENSG00000257921,copy_number,ENSG00000257921,variance,0.1438964605331421
cn::PDHX (8050),copy_number,PDHX,variance,0.14114220440387726
cn::VOPP1 (81552),copy_number,VOPP1,variance,0.1409491002559662
cn::HPCAL4 (51440),copy_number,HPCAL4,variance,0.13934139907360077
cn::INHBE (83729),copy_number,INHBE,variance,0.13889653980731964
cn::ENSG00000285133,copy_number,ENSG00000285133,variance,0.1387622207403183
cn::DDIT3 (1649),copy_number,DDIT3,variance,0.13862258195877075
cn::CDK12 (51755),copy_number,CDK12,variance,0.13854433596134186
cn::DCTN2 (10540),copy_number,DCTN2,variance,0.1370876133441925
cn::GLI1 (2735),copy_number,GLI1,variance,0.13550086319446564
cn::YAP1 (10413),copy_number,YAP1,variance,0.13538621366024017
cn::LANCL2 (55915),copy_number,LANCL2,variance,0.13525299727916718
cn::COL9A2 (1298),copy_number,COL9A2,variance,0.13489240407943726
cn::HEYL (26508),copy_number,HEYL,variance,0.1348637491464615
cn::MBD6 (114785),copy_number,MBD6,variance,0.1347872018814087
cn::TPCN2 (219931),copy_number,TPCN2,variance,0.1345698982477188
cn::MMP27 (64066),copy_number,MMP27,variance,0.13406293094158173
cn::MMP7 (4316),copy_number,MMP7,variance,0.13309720158576965
cn::DCUN1D5 (84259),copy_number,DCUN1D5,variance,0.13275888562202454
cn::EHF (26298),copy_number,EHF,variance,0.1327587068080902
cn::IGHMBP2 (3508),copy_number,IGHMBP2,variance,0.13200952112674713
cn::MMP10 (4319),copy_number,MMP10,variance,0.13184456527233124
cn::MRGPRD (116512),copy_number,MRGPRD,variance,0.1313730627298355
cn::MMP1 (4312),copy_number,MMP1,variance,0.13089542090892792
cn::TSFM (10102),copy_number,TSFM,variance,0.13009408116340637
cn::MMP8 (4317),copy_number,MMP8,variance,0.12969720363616943
cn::MMP12 (4321),copy_number,MMP12,variance,0.12939760088920593
cn::MMP3 (4314),copy_number,MMP3,variance,0.12836523354053497
cn::MMP13 (4322),copy_number,MMP13,variance,0.12761391699314117
cn::OR4K5 (79317),copy_number,OR4K5,variance,0.12706322968006134
cn::ELF5 (2001),copy_number,ELF5,variance,0.12680716812610626
cn::CFAP300 (85016),copy_number,CFAP300,variance,0.12663795053958893
cn::IFNE (338376),copy_number,IFNE,variance,0.1262187510728836
cn::MMP20 (9313),copy_number,MMP20,variance,0.1235620528459549
cn::TRIT1 (54802),copy_number,TRIT1,variance,0.12200354039669037
cn::SOX4 (6659),copy_number,SOX4,variance,0.12132040411233902
cn::RIMS3 (9783),copy_number,RIMS3,variance,0.12044640630483627
cn::PPIE (10450),copy_number,PPIE,variance,0.12005431950092316
cn::CYP24A1 (1591),copy_number,CYP24A1,variance,0.11944882571697235
cn::RPL19 (6143),copy_number,RPL19,variance,0.11846128851175308
cn::AVIL (10677),copy_number,AVIL,variance,0.11805130541324615
cn::CSF3 (1440),copy_number,CSF3,variance,0.11804836243391037
cn::OR4K2 (390431),copy_number,OR4K2,variance,0.11802513152360916
cn::E2F1 (1869),copy_number,E2F1,biology,0.03788122162222862
cn::CDK6 (1021),copy_number,CDK6,biology,0.04900004342198372
cn::CCND3 (896),copy_number,CCND3,biology,0.06578756868839264
cn::CCND2 (894),copy_number,CCND2,biology,0.03870193287730217
cn::RB1 (5925),copy_number,RB1,biology,0.044374678283929825
cn::TP53 (7157),copy_number,TP53,biology,0.046263761818408966
sig::MSIScore,signatures,MSISCORE,variance,563.3353271484375
sig::Aneuploidy,signatures,ANEUPLOIDY,variance,71.33940887451172
sig::Ploidy,signatures,PLOIDY,variance,0.625262975692749
sig::WGD,signatures,WGD,variance,0.13058651983737946
sig::CIN,signatures,CIN,variance,0.03570115938782692
sig::LoHFraction,signatures,LOHFRACTION,variance,0.023462824523448944
meta::lineage,lineage,,required_metadata,
